ID_CLIENT,CIBLE,TYPE_CONTRAT,GENRE,PROPRIETAIRE_VOITURE,PROPRIETAIRE_BIEN_IMMO,NBR_ENFANTS,REVENU_TOTAL,MONTANT_CREDIT,MONTANT_ANNUITE,MONTANT_BIENS,TYPE_REVENUS,NIVEAU_EDUCATION,STATUT_FAMILIAL,TYPE_LOGEMENT,JOURS_ENREGISTREMENT,JOURS_ID_PUBLICATION,FLAG_MOBILE,FLAG_TELEPHONE_PRO,FLAG_TELEPHONE_TRAVAIL,FLAG_TELEPHONE,FLAG_EMAIL,NBR_MEMBRES_FAMILLE,SOURCE_EXTERNE_2,JOURS_DERNIER_CHANGEMENT_TEL,TYPE_ENTREPRISE,HEURE_DEMANDE,JOUR_DEMANDE,DEMANDES_CREDIT,ACCOMPAGNANT_DEMANDE,AGE,ANNEES_EMPLOI,SCORE_CONTACT,RATIO_ENFANTS_FAMILLE,DUREE_CREDIT_MOIS,DELAI_TRAITEMENT_DOSSIER,TRAITEMENT_DOSSIER_GROUPE,TRAITEMENT_DOSSIER_SIMPLIFIE,EMPLOI_TYPE
385791,0,Cash loans,F,Y,Y,1,157500.0,1125000.0,33025.5,1125000.0,Working,Higher education,Married,House / apartment,-1716.0,-4238,1,1,0,0,0,3.0,0.4297445688408609,0.0,School,13,THURSDAY,0.0,Unaccompanied,42.6,3,1,0.3333333333333333,34.0,2522.0,120j+,Long,Expérience Faible
258563,0,Cash loans,F,N,Y,0,315000.0,544491.0,15601.5,454500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-623.0,-4777,1,0,0,0,0,1.0,0.5188100568375228,-24.0,XNA,15,FRIDAY,2.0,Unaccompanied,59.5,0,0,0.0,35.0,4154.0,120j+,Long,Retraité
151013,0,Cash loans,M,N,N,0,166500.0,953460.0,63508.5,900000.0,Working,Higher education,Married,House / apartment,-1234.0,-3551,1,1,0,0,0,2.0,0.2614130662766063,-2.0,Business Entity Type 2,12,TUESDAY,0.0,Inconnu,54.8,0,1,0.0,15.0,2317.0,120j+,Long,Sans emploi
198261,1,Cash loans,F,Y,Y,2,112500.0,325908.0,15808.5,247500.0,State servant,Secondary / secondary special,Married,House / apartment,-47.0,-2333,1,1,0,0,0,4.0,0.3497357755175891,-159.0,Kindergarten,12,MONDAY,0.0,Family,38.9,3,1,0.5,21.0,2286.0,120j+,Long,Expérience Faible
152707,0,Cash loans,M,Y,Y,1,126000.0,436032.0,16564.5,360000.0,Working,Secondary / secondary special,Married,House / apartment,-3784.0,-4430,1,1,1,1,1,3.0,0.626410391797299,-2588.0,Business Entity Type 2,9,MONDAY,1.0,Unaccompanied,44.4,5,4,0.3333333333333333,26.0,646.0,120j+,Long,Expérience Moyenne
137789,0,Cash loans,M,Y,N,2,202500.0,450000.0,21888.0,450000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-2042.0,-3579,1,1,1,0,0,4.0,0.2274968562758542,-1659.0,Business Entity Type 3,18,FRIDAY,2.0,Unaccompanied,35.2,6,2,0.5,21.0,1537.0,120j+,Long,Expérience Moyenne
447710,0,Cash loans,F,N,N,0,112500.0,845811.0,38349.0,756000.0,Commercial associate,Higher education,Married,House / apartment,-958.0,-958,1,1,0,0,0,2.0,0.6685633613606587,-141.0,Self-employed,15,TUESDAY,2.0,Other_A,37.1,1,1,0.0,22.0,0.0,<15j,Court,Expérience Faible
159029,0,Cash loans,F,Y,Y,0,337500.0,1762110.0,51651.0,1575000.0,Working,Higher education,Married,House / apartment,-642.0,-1675,1,1,1,1,0,2.0,0.6532109335226433,-728.0,Business Entity Type 3,14,WEDNESDAY,4.0,Unaccompanied,44.1,6,3,0.0,34.0,1033.0,120j+,Long,Expérience Moyenne
442710,0,Cash loans,F,Y,Y,0,135000.0,1006920.0,51543.0,900000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-454.0,-2051,1,1,0,0,0,1.0,0.6856853290261631,-1636.0,Business Entity Type 3,9,THURSDAY,1.0,Unaccompanied,40.2,3,1,0.0,20.0,1597.0,120j+,Long,Expérience Faible
332200,0,Cash loans,M,N,Y,2,225000.0,450000.0,22990.5,450000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-1659.0,-4633,1,1,0,0,0,4.0,0.5390324736894513,-366.0,Self-employed,11,TUESDAY,1.0,Unaccompanied,40.5,3,1,0.5,20.0,2974.0,120j+,Long,Expérience Faible
408971,0,Cash loans,M,N,N,0,72000.0,521280.0,23089.5,450000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-3323.0,-4947,1,0,0,0,0,2.0,0.1604848531405259,0.0,XNA,11,MONDAY,7.0,Unaccompanied,59.3,0,0,0.0,23.0,1624.0,120j+,Long,Retraité
351354,0,Cash loans,F,N,N,0,180000.0,497520.0,33376.5,450000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-275.0,-1178,1,1,1,1,0,2.0,0.5429693002418302,-169.0,Business Entity Type 3,13,FRIDAY,2.0,Unaccompanied,23.8,2,3,0.0,15.0,903.0,120j+,Long,Expérience Faible
325945,0,Cash loans,M,Y,Y,1,247500.0,528633.0,25560.0,472500.0,Working,Secondary / secondary special,Separated,House / apartment,-2367.0,-4138,1,1,0,0,0,2.0,0.5311936927376419,-2303.0,Industry: type 11,9,TUESDAY,3.0,Unaccompanied,44.9,24,1,0.5,21.0,1771.0,120j+,Long,Expérience Longue
376863,0,Cash loans,F,N,Y,1,36000.0,76410.0,4396.5,67500.0,Working,Secondary / secondary special,Married,House / apartment,-1357.0,-4088,1,1,1,1,0,3.0,0.6370072135371391,0.0,Business Entity Type 3,15,FRIDAY,2.0,Unaccompanied,43.6,4,3,0.3333333333333333,17.0,2731.0,120j+,Long,Expérience Faible
307974,0,Revolving loans,M,N,Y,0,315000.0,630000.0,31500.0,630000.0,Pensioner,Higher education,Married,House / apartment,-6.0,-2735,1,0,0,1,0,2.0,0.4564918374867776,-1210.0,XNA,8,WEDNESDAY,0.0,Unaccompanied,52.6,0,1,0.0,20.0,2729.0,120j+,Long,Retraité
419900,0,Cash loans,F,N,N,0,144000.0,927877.5,30663.0,801000.0,Pensioner,Secondary / secondary special,Married,Municipal apartment,-2650.0,-4910,1,0,0,0,0,2.0,0.4956722103067269,-711.0,XNA,12,MONDAY,2.0,Unaccompanied,60.1,0,0,0.0,30.0,2260.0,120j+,Long,Retraité
274712,0,Cash loans,M,Y,Y,1,202500.0,119925.0,13045.5,112500.0,Working,Secondary / secondary special,Married,House / apartment,-660.0,-4217,1,1,1,0,1,3.0,0.7784602029314369,-1239.0,Business Entity Type 1,14,SATURDAY,1.0,Unaccompanied,31.7,4,3,0.3333333333333333,9.0,3557.0,120j+,Long,Expérience Faible
428013,0,Cash loans,M,N,Y,0,225000.0,485640.0,36441.0,450000.0,Working,Secondary / secondary special,Married,House / apartment,-37.0,-3847,1,1,0,0,0,2.0,0.6687716873497935,-1.0,Business Entity Type 3,10,SUNDAY,2.0,Unaccompanied,30.8,4,1,0.0,13.0,3810.0,120j+,Long,Expérience Faible
444108,0,Revolving loans,M,Y,Y,0,180000.0,270000.0,13500.0,270000.0,Commercial associate,Higher education,Married,House / apartment,-840.0,-2262,1,1,0,0,0,2.0,0.424442118904777,-106.0,Business Entity Type 2,9,FRIDAY,1.0,Unaccompanied,26.3,5,1,0.0,20.0,1422.0,120j+,Long,Expérience Moyenne
418734,0,Cash loans,F,Y,Y,0,202500.0,877500.0,31216.5,877500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-143.0,-3361,1,1,0,0,1,2.0,0.470749162333581,-265.0,Business Entity Type 3,12,FRIDAY,4.0,Unaccompanied,33.9,11,2,0.0,28.0,3218.0,120j+,Long,Expérience Moyenne
227218,1,Cash loans,M,N,Y,2,225000.0,500211.0,39649.5,463500.0,Working,Secondary / secondary special,Married,House / apartment,-2981.0,-5006,1,1,1,0,1,4.0,0.5178710162560756,0.0,Government,11,FRIDAY,6.0,Unaccompanied,35.7,16,3,0.5,13.0,2025.0,120j+,Long,Expérience Longue
224999,0,Cash loans,M,Y,Y,1,135000.0,956574.0,38065.5,855000.0,Working,Secondary / secondary special,Separated,House / apartment,-4255.0,-4654,1,1,1,0,0,2.0,0.0888097048157533,-1712.0,Transport: type 3,7,WEDNESDAY,1.0,Unaccompanied,33.9,2,2,0.5,25.0,399.0,120j+,Long,Expérience Faible
201579,0,Cash loans,F,N,N,0,72000.0,675000.0,19737.0,675000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-713.0,-3973,1,0,0,1,0,2.0,0.4960931326980877,-1564.0,XNA,12,SATURDAY,0.0,Unaccompanied,61.3,0,1,0.0,34.0,3260.0,120j+,Long,Retraité
165690,0,Cash loans,F,N,N,1,121500.0,143910.0,15498.0,135000.0,Working,Incomplete higher,Single / not married,With parents,-2087.0,-3473,1,1,1,0,0,2.0,0.6516687676793944,0.0,Government,8,FRIDAY,3.0,Family,30.4,2,2,0.5,9.0,1386.0,120j+,Long,Expérience Faible
403209,0,Cash loans,M,N,N,0,157500.0,448056.0,20884.5,315000.0,State servant,Higher education,Married,House / apartment,-2123.0,-2482,1,1,0,0,0,2.0,0.67185004255588,-1325.0,Government,10,SUNDAY,2.0,Unaccompanied,27.1,7,1,0.0,21.0,359.0,120j+,Long,Expérience Moyenne
178175,0,Cash loans,M,N,Y,1,180000.0,755190.0,36459.0,675000.0,Commercial associate,Higher education,Married,House / apartment,-62.0,-3603,1,1,0,0,0,3.0,0.7703542581524253,-1701.0,Advertising,15,MONDAY,1.0,Unaccompanied,29.9,1,1,0.3333333333333333,21.0,3541.0,120j+,Long,Expérience Faible
267270,0,Cash loans,M,N,Y,0,54000.0,251280.0,11196.0,180000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-1.0,-666,1,0,0,0,0,2.0,0.5093382552161859,-400.0,XNA,12,THURSDAY,1.0,"Spouse, partner",57.7,0,0,0.0,22.0,665.0,120j+,Long,Retraité
378160,0,Cash loans,M,Y,N,0,126000.0,956574.0,37935.0,855000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-1694.0,-2989,1,1,0,1,0,2.0,0.7146495574099031,-1627.0,Government,17,WEDNESDAY,1.0,Unaccompanied,35.9,3,2,0.0,25.0,1295.0,120j+,Long,Expérience Faible
282650,0,Cash loans,M,Y,Y,1,270000.0,490495.5,50391.0,454500.0,State servant,Higher education,Married,Office apartment,-1427.0,-4030,1,1,0,0,0,3.0,0.2489381546623939,0.0,Military,12,TUESDAY,0.0,Other_B,31.6,4,1,0.3333333333333333,10.0,2603.0,120j+,Long,Expérience Faible
170450,0,Cash loans,M,Y,Y,0,180000.0,682875.0,24655.5,589500.0,Working,Secondary / secondary special,Married,House / apartment,-2694.0,-3554,1,1,0,0,0,2.0,0.5822196173494516,-2103.0,Security,12,TUESDAY,1.0,Unaccompanied,55.5,2,1,0.0,28.0,860.0,120j+,Long,Expérience Faible
251054,0,Cash loans,F,Y,Y,0,67500.0,298512.0,17266.5,270000.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-247.0,-4657,1,0,0,0,0,1.0,0.7020651066969501,-1996.0,XNA,13,SATURDAY,1.0,Other_B,60.3,0,0,0.0,17.0,4410.0,120j+,Long,Retraité
149576,0,Cash loans,F,N,Y,2,135000.0,1173267.0,38902.5,891000.0,Working,Secondary / secondary special,Married,House / apartment,-1040.0,-4951,1,1,0,0,0,4.0,0.0181723568008963,-1422.0,School,10,FRIDAY,3.0,Unaccompanied,39.5,13,1,0.5,30.0,3911.0,120j+,Long,Expérience Moyenne
346644,0,Revolving loans,F,N,Y,0,90000.0,292500.0,14625.0,292500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-1242.0,-2790,1,1,0,0,0,1.0,0.4791959631353365,-530.0,Business Entity Type 3,13,FRIDAY,2.0,Unaccompanied,31.1,2,1,0.0,20.0,1548.0,120j+,Long,Expérience Faible
397597,0,Cash loans,M,Y,N,0,180000.0,229500.0,27234.0,229500.0,Working,Higher education,Married,House / apartment,-2095.0,-4390,1,1,1,1,0,2.0,0.4574631663700535,-1924.0,Transport: type 4,18,WEDNESDAY,0.0,Unaccompanied,32.6,7,3,0.0,8.0,2295.0,120j+,Long,Expérience Moyenne
298877,0,Cash loans,F,N,Y,1,112500.0,343800.0,16155.0,225000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-2595.0,-4026,1,1,0,0,1,3.0,0.4309453869519295,-241.0,Industry: type 9,5,MONDAY,1.0,Unaccompanied,32.6,5,2,0.3333333333333333,21.0,1431.0,120j+,Long,Expérience Moyenne
257813,0,Cash loans,M,N,Y,0,234000.0,835380.0,40189.5,675000.0,State servant,Secondary / secondary special,Married,House / apartment,-4984.0,-5081,1,1,1,1,0,2.0,0.5609860870860728,-2403.0,Business Entity Type 3,3,MONDAY,3.0,Unaccompanied,59.9,13,3,0.0,21.0,97.0,60-120j,Long,Expérience Moyenne
196449,0,Cash loans,F,N,Y,0,225000.0,277969.5,17892.0,229500.0,Pensioner,Higher education,Married,House / apartment,-3244.0,-3808,1,0,0,0,1,2.0,0.6378613150428755,-1281.0,XNA,9,FRIDAY,4.0,Unaccompanied,56.6,0,1,0.0,16.0,564.0,120j+,Long,Retraité
447924,0,Revolving loans,F,Y,N,1,67500.0,135000.0,6750.0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-714.0,-1212,1,1,1,1,0,3.0,0.5045830136866498,-427.0,Medicine,14,THURSDAY,0.0,Unaccompanied,25.8,4,3,0.3333333333333333,20.0,498.0,120j+,Long,Expérience Faible
375186,0,Cash loans,F,Y,Y,1,270000.0,2345760.0,71253.0,2025000.0,Commercial associate,Higher education,Married,House / apartment,-5.0,-1251,1,1,0,0,0,3.0,0.5793818661059253,-416.0,Construction,13,SUNDAY,2.0,"Spouse, partner",29.0,3,1,0.3333333333333333,33.0,1246.0,120j+,Long,Expérience Faible
113757,0,Revolving loans,F,N,N,2,157500.0,900000.0,45000.0,900000.0,Working,Higher education,Married,House / apartment,-349.0,-4458,1,1,0,0,0,4.0,0.6627280811403536,0.0,Business Entity Type 3,14,SUNDAY,4.0,Unaccompanied,38.8,1,1,0.5,20.0,4109.0,120j+,Long,Expérience Faible
424516,0,Cash loans,M,Y,N,0,112500.0,1971072.0,68512.5,1800000.0,Working,Secondary / secondary special,Married,House / apartment,-2911.0,-5242,1,1,0,0,0,2.0,0.4639611101188614,-637.0,Self-employed,12,MONDAY,1.0,Family,40.1,13,1,0.0,29.0,2331.0,120j+,Long,Expérience Moyenne
132961,0,Cash loans,F,N,Y,0,225000.0,675000.0,34596.0,675000.0,Working,Higher education,Married,House / apartment,-11.0,-1288,1,1,0,0,1,2.0,0.3003541759941315,-1260.0,Agriculture,10,SATURDAY,7.0,Family,48.6,6,2,0.0,20.0,1277.0,120j+,Long,Expérience Moyenne
127248,0,Cash loans,F,N,Y,0,202500.0,1223010.0,48631.5,1125000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-1954.0,-3473,1,0,0,0,0,2.0,0.5518541494783,-442.0,XNA,12,WEDNESDAY,0.0,Family,55.4,0,0,0.0,25.0,1519.0,120j+,Long,Retraité
250857,0,Cash loans,M,Y,Y,0,436500.0,1082214.0,31770.0,945000.0,Pensioner,Higher education,Married,House / apartment,-700.0,-4683,1,0,0,0,0,2.0,0.7338292856284281,0.0,XNA,10,FRIDAY,1.0,Unaccompanied,58.3,0,0,0.0,34.0,3983.0,120j+,Long,Retraité
453243,0,Cash loans,F,N,Y,1,225000.0,481176.0,26230.5,360000.0,Commercial associate,Higher education,Married,House / apartment,-273.0,-4566,1,1,0,0,0,3.0,0.7312930573859293,-312.0,Self-employed,15,THURSDAY,1.0,Unaccompanied,32.8,1,1,0.3333333333333333,18.0,4293.0,120j+,Long,Expérience Faible
369457,0,Cash loans,F,Y,Y,0,135000.0,495000.0,25402.5,495000.0,Working,Secondary / secondary special,Married,House / apartment,-4876.0,-5116,1,1,1,1,0,2.0,0.6319561466233359,-1951.0,Government,10,MONDAY,4.0,Unaccompanied,37.8,0,3,0.0,19.0,240.0,120j+,Long,Sans emploi
119157,0,Cash loans,F,N,Y,1,135000.0,1006920.0,40063.5,900000.0,Working,Secondary / secondary special,Married,House / apartment,-3812.0,-5343,1,1,0,0,0,3.0,0.6423548360889296,0.0,Self-employed,8,FRIDAY,0.0,Unaccompanied,44.2,4,1,0.3333333333333333,25.0,1531.0,120j+,Long,Expérience Faible
134575,0,Cash loans,M,Y,Y,0,112500.0,314100.0,16573.5,225000.0,Commercial associate,Incomplete higher,Married,House / apartment,-3416.0,-4969,1,1,0,0,0,2.0,0.2525162724254342,-291.0,Transport: type 3,17,WEDNESDAY,0.0,Unaccompanied,40.0,9,1,0.0,19.0,1553.0,120j+,Long,Expérience Moyenne
445239,0,Cash loans,M,Y,Y,0,243000.0,1054935.0,41967.0,904500.0,Pensioner,Higher education,Married,House / apartment,-1057.0,-1175,1,0,0,0,0,2.0,0.6572271527601169,-3279.0,XNA,15,TUESDAY,5.0,Family,48.3,0,0,0.0,25.0,118.0,60-120j,Long,Retraité
172824,0,Revolving loans,M,Y,Y,0,540000.0,1350000.0,67500.0,1350000.0,Commercial associate,Higher education,Married,House / apartment,-2460.0,-2897,1,1,0,0,0,2.0,0.6370830564238271,-687.0,Self-employed,12,MONDAY,0.0,Unaccompanied,53.1,17,1,0.0,20.0,437.0,120j+,Long,Expérience Longue
186867,0,Cash loans,F,Y,Y,1,238500.0,945000.0,40167.0,945000.0,Working,Higher education,Married,House / apartment,-1286.0,-3088,1,1,1,0,1,3.0,0.6037282814410424,-739.0,Trade: type 7,17,WEDNESDAY,2.0,Unaccompanied,32.2,10,3,0.3333333333333333,24.0,1802.0,120j+,Long,Expérience Moyenne
315594,0,Cash loans,F,Y,Y,2,157500.0,1125000.0,33025.5,1125000.0,Working,Secondary / secondary special,Married,House / apartment,-2484.0,-3975,1,1,0,0,0,4.0,0.6902481093732257,-460.0,Trade: type 3,14,THURSDAY,2.0,Unaccompanied,31.6,2,1,0.5,34.0,1491.0,120j+,Long,Expérience Faible
299409,0,Cash loans,F,N,Y,1,112500.0,760225.5,32337.0,679500.0,Working,Secondary / secondary special,Married,House / apartment,-362.0,-456,1,1,0,0,0,3.0,0.290094882229398,-897.0,Business Entity Type 2,13,TUESDAY,2.0,Unaccompanied,46.3,21,1,0.3333333333333333,24.0,94.0,60-120j,Long,Expérience Longue
218942,0,Revolving loans,M,N,Y,1,135000.0,247500.0,12375.0,247500.0,Working,Secondary / secondary special,Married,House / apartment,-3688.0,-3693,1,1,0,0,0,3.0,0.751289462539736,-341.0,Self-employed,16,MONDAY,1.0,Family,55.4,2,1,0.3333333333333333,20.0,5.0,<15j,Court,Expérience Faible
145334,1,Cash loans,F,N,N,3,171000.0,573408.0,29277.0,495000.0,Working,Secondary / secondary special,Married,House / apartment,-3724.0,-4974,1,1,1,1,0,5.0,0.2990003145051302,-1575.0,Business Entity Type 3,13,SATURDAY,2.0,Unaccompanied,33.7,1,3,0.6,20.0,1250.0,120j+,Long,Expérience Faible
183842,0,Cash loans,F,N,N,0,72000.0,454500.0,16452.0,454500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-2730.0,-3953,1,0,0,0,0,2.0,0.4353050648557213,-1990.0,XNA,14,WEDNESDAY,0.0,Unaccompanied,56.2,0,0,0.0,28.0,1223.0,120j+,Long,Retraité
259939,0,Revolving loans,M,Y,Y,2,112500.0,180000.0,9000.0,180000.0,Working,Secondary / secondary special,Married,House / apartment,-2598.0,-2624,1,1,0,1,0,4.0,0.5841544820852146,-1082.0,Business Entity Type 3,11,TUESDAY,1.0,Unaccompanied,37.8,1,2,0.5,20.0,26.0,15-30j,Standard,Expérience Faible
285728,0,Cash loans,M,N,Y,0,94500.0,225000.0,22383.0,225000.0,Pensioner,Higher education,Married,House / apartment,-2191.0,-3822,1,0,0,1,0,2.0,0.5009749897142518,-355.0,XNA,14,TUESDAY,1.0,Unaccompanied,68.3,0,1,0.0,10.0,1631.0,120j+,Long,Retraité
437391,0,Cash loans,F,N,N,1,72000.0,254700.0,17149.5,225000.0,Working,Higher education,Married,With parents,-1189.0,-3826,1,1,1,1,0,3.0,0.6768203294247399,-558.0,School,15,TUESDAY,1.0,Unaccompanied,41.3,14,3,0.3333333333333333,15.0,2637.0,120j+,Long,Expérience Moyenne
213128,0,Cash loans,F,N,Y,0,247500.0,545040.0,25537.5,450000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-693.0,-3187,1,0,0,0,0,2.0,0.5027954380557631,-257.0,XNA,10,THURSDAY,1.0,Unaccompanied,57.4,0,0,0.0,21.0,2494.0,120j+,Long,Retraité
149696,0,Cash loans,F,N,Y,0,225000.0,900000.0,29875.5,900000.0,Working,Secondary / secondary special,Married,House / apartment,-2388.0,-2891,1,1,0,0,0,2.0,0.2929719177953382,-391.0,Advertising,12,WEDNESDAY,0.0,Unaccompanied,37.0,6,1,0.0,30.0,503.0,120j+,Long,Expérience Moyenne
453957,1,Cash loans,F,N,N,0,171000.0,121500.0,5841.0,121500.0,Working,Secondary / secondary special,Married,House / apartment,-1367.0,-4167,1,1,0,1,0,2.0,0.2029456461756213,-811.0,Self-employed,19,WEDNESDAY,3.0,Unaccompanied,42.9,15,2,0.0,21.0,2800.0,120j+,Long,Expérience Longue
248281,0,Cash loans,F,N,Y,0,135000.0,808650.0,31464.0,675000.0,Pensioner,Secondary / secondary special,Married,Municipal apartment,-1727.0,-4242,1,0,0,0,0,2.0,0.50782437234958,-135.0,XNA,12,WEDNESDAY,5.0,Unaccompanied,57.4,0,0,0.0,26.0,2515.0,120j+,Long,Retraité
335868,0,Cash loans,M,Y,Y,0,126000.0,292500.0,8172.0,292500.0,Working,Secondary / secondary special,Married,House / apartment,-86.0,-1297,1,1,0,0,0,2.0,0.387421926723188,-7.0,Construction,6,THURSDAY,0.0,Unaccompanied,23.6,2,1,0.0,36.0,1211.0,120j+,Long,Expérience Faible
361820,1,Cash loans,F,N,N,0,112500.0,314100.0,15241.5,225000.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,-870.0,-4333,1,0,0,0,0,2.0,0.7714742174764639,0.0,XNA,18,WEDNESDAY,1.0,Unaccompanied,64.3,0,0,0.0,21.0,3463.0,120j+,Long,Retraité
102593,0,Cash loans,F,N,Y,1,202500.0,1082214.0,31770.0,945000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-2571.0,-4404,1,1,0,0,0,3.0,0.3103024048460956,-3415.0,Business Entity Type 3,10,WEDNESDAY,3.0,Unaccompanied,44.2,9,1,0.3333333333333333,34.0,1833.0,120j+,Long,Expérience Moyenne
446272,0,Cash loans,F,N,N,0,112500.0,284400.0,13387.5,225000.0,State servant,Higher education,Married,House / apartment,-3.0,-1719,1,1,0,0,0,2.0,0.1274367598131674,-1857.0,Other,15,MONDAY,1.0,Unaccompanied,25.6,1,1,0.0,21.0,1716.0,120j+,Long,Expérience Faible
449004,0,Cash loans,M,Y,Y,1,180000.0,888840.0,27076.5,675000.0,Working,Higher education,Married,House / apartment,-221.0,-2646,1,1,0,0,0,3.0,0.5149985439240586,-1661.0,Self-employed,7,MONDAY,0.0,Unaccompanied,31.8,10,1,0.3333333333333333,33.0,2425.0,120j+,Long,Expérience Moyenne
112361,1,Cash loans,M,N,N,1,180000.0,1067940.0,34578.0,765000.0,Working,Secondary / secondary special,Married,Rented apartment,-2997.0,-4716,1,1,0,0,0,3.0,0.5508318015213598,-1505.0,Construction,18,WEDNESDAY,5.0,Family,39.0,3,1,0.3333333333333333,31.0,1719.0,120j+,Long,Expérience Faible
389779,0,Cash loans,F,N,Y,0,112500.0,385164.0,21024.0,292500.0,Working,Secondary / secondary special,Married,House / apartment,-2941.0,-2998,1,1,0,1,0,2.0,0.6431281223390132,-256.0,Postal,18,THURSDAY,1.0,"Spouse, partner",53.3,5,2,0.0,18.0,57.0,30-60j,Standard,Expérience Moyenne
244922,0,Revolving loans,M,Y,Y,0,157500.0,180000.0,9000.0,180000.0,Working,Higher education,Civil marriage,House / apartment,-1736.0,-1818,1,1,0,0,0,2.0,0.6972309633005196,-472.0,Electricity,18,TUESDAY,0.0,Unaccompanied,25.1,3,1,0.0,20.0,82.0,60-120j,Long,Expérience Faible
292257,0,Cash loans,F,N,Y,0,135000.0,477175.5,46615.5,459000.0,Pensioner,Higher education,Civil marriage,House / apartment,-74.0,-4852,1,0,0,0,1,2.0,0.4017498675273209,-1699.0,XNA,7,SATURDAY,4.0,Unaccompanied,59.6,0,1,0.0,10.0,4778.0,120j+,Long,Retraité
245356,0,Cash loans,F,N,Y,0,270000.0,542133.0,27810.0,468000.0,Commercial associate,Higher education,Married,House / apartment,-467.0,-5121,1,1,0,0,1,2.0,0.6880604603396241,-1198.0,Business Entity Type 3,17,MONDAY,8.0,Unaccompanied,60.4,10,2,0.0,19.0,4654.0,120j+,Long,Expérience Moyenne
341898,0,Cash loans,F,N,N,1,112500.0,675000.0,20538.0,675000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-692.0,-4325,1,1,0,0,0,3.0,0.5257827421135598,-1538.0,Government,14,TUESDAY,0.0,Unaccompanied,40.5,13,1,0.3333333333333333,33.0,3633.0,120j+,Long,Expérience Moyenne
378155,0,Cash loans,M,N,Y,1,135000.0,312768.0,13248.0,270000.0,Working,Higher education,Separated,House / apartment,-2796.0,-4040,1,1,0,0,0,2.0,0.7127505551343052,-874.0,Self-employed,17,SATURDAY,0.0,Unaccompanied,36.0,9,1,0.5,24.0,1244.0,120j+,Long,Expérience Moyenne
105194,0,Cash loans,M,N,Y,0,202500.0,1078200.0,34911.0,900000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-194.0,-2490,1,1,0,0,0,2.0,0.6237865658070427,-1284.0,Business Entity Type 3,16,WEDNESDAY,0.0,Family,51.9,3,1,0.0,31.0,2296.0,120j+,Long,Expérience Faible
190140,0,Cash loans,F,N,Y,0,112500.0,778500.0,28849.5,778500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-3999.0,-4070,1,0,0,1,0,2.0,0.301932716021453,-951.0,XNA,9,FRIDAY,2.0,Unaccompanied,58.7,0,1,0.0,27.0,71.0,60-120j,Long,Retraité
164112,0,Cash loans,M,Y,N,0,337500.0,1196869.5,113769.0,1134000.0,Working,Higher education,Married,Municipal apartment,-155.0,-5678,1,1,0,0,0,2.0,0.7102278565196339,-1361.0,Military,16,THURSDAY,4.0,Unaccompanied,43.9,6,1,0.0,11.0,5523.0,120j+,Long,Expérience Moyenne
106658,0,Revolving loans,M,Y,Y,1,135000.0,135000.0,6750.0,135000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-3783.0,-3931,1,1,0,0,0,3.0,0.5205349198439979,-2258.0,Agriculture,15,MONDAY,5.0,Unaccompanied,39.8,2,1,0.3333333333333333,20.0,148.0,120j+,Long,Expérience Faible
354340,0,Cash loans,M,N,Y,1,153000.0,251091.0,24588.0,238500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-279.0,-3458,1,0,0,0,0,3.0,0.1866441215439057,0.0,XNA,10,WEDNESDAY,5.0,Unaccompanied,54.8,0,0,0.3333333333333333,10.0,3179.0,120j+,Long,Retraité
380586,0,Cash loans,M,Y,Y,2,360000.0,1755000.0,48262.5,1755000.0,Working,Secondary / secondary special,Married,House / apartment,-2023.0,-4432,1,1,0,0,0,4.0,0.6284142527170528,-2235.0,Industry: type 9,18,THURSDAY,0.0,Unaccompanied,42.8,1,1,0.5,36.0,2409.0,120j+,Long,Expérience Faible
